longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-121.32,37.98,20.0,1591.0,589.0,1916.0,536.0,1.3531,90879.0,INLAND
-118.16,33.84,36.0,2831.0,573.0,1462.0,569.0,3.8646,210101.0,<1H OCEAN
-118.04,34.12,44.0,2007.0,288.0,921.0,307.0,6.5989,406130.25,INLAND
-122.21,37.8,50.0,2833.0,605.0,1260.0,552.0,2.8929,159197.0,NEAR BAY
-117.8,34.05,5.0,4536.0,1178.0,2485.0,909.0,4.1118,222775.01,<1H OCEAN
-121.43,38.61,33.0,2289.0,576.0,1100.0,503.0,2.1694,92211.0,INLAND
-121.8,36.72,14.0,2493.0,407.0,1296.0,418.0,5.4508,274730.0,<1H OCEAN
-122.02,37.58,15.0,3052.0,760.0,2097.0,728.0,3.3617,216687.0,NEAR BAY
-119.32,36.19,11.0,1281.0,291.0,861.0,313.0,1.0962,56137.0,INLAND
-118.2,33.81,46.0,1388.0,254.0,742.0,241.0,4.6458,217142.0,NEAR OCEAN
-117.91,33.75,8.0,2346.0,679.0,3842.0,674.0,3.0635,171875.0,<1H OCEAN
-118.13,34.02,38.0,1243.0,310.0,788.0,286.0,2.5852,176273.0,<1H OCEAN
-118.12,34.7,7.0,4915.0,885.0,2833.0,874.0,4.3229,136689.0,INLAND
-122.41,37.75,52.0,2164.0,606.0,2034.0,513.0,2.0325,253466.0,NEAR BAY
-118.26,34.09,51.0,1532.0,366.0,669.0,333.0,3.6434,249734.0,<1H OCEAN
-122.29,37.92,36.0,1450.0,235.0,568.0,234.0,6.0,329993.04,NEAR BAY
-117.43,34.1,34.0,1345.0,265.0,834.0,290.0,3.7011,106527.0,INLAND
-117.9,33.71,16.0,4208.0,630.0,2592.0,662.0,6.1966,288647.01,<1H OCEAN
-118.43,33.9,27.0,1536.0,377.0,553.0,326.0,5.4088,417814.39,<1H OCEAN
-121.43,36.5,14.0,1835.0,468.0,1867.0,461.0,2.3879,119908.0,<1H OCEAN
-120.45,37.32,21.0,1318.0,202.0,618.0,197.0,4.8214,132518.0,INLAND
-118.25,33.93,40.0,975.0,270.0,1068.0,270.0,0.9889,92279.0,<1H OCEAN
-122.5,37.74,45.0,1771.0,349.0,1098.0,342.0,3.7552,271224.0,NEAR OCEAN
-122.04,37.95,29.0,866.0,138.0,341.0,133.0,4.7188,219005.0,NEAR BAY
-117.34,34.02,28.0,2683.0,708.0,2047.0,636.0,2.275,92181.0,INLAND
-118.26,33.9,38.0,1566.0,318.0,981.0,318.0,4.0234,154602.0,<1H OCEAN
-120.45,34.94,24.0,1702.0,447.0,1240.0,417.0,2.4091,133446.0,<1H OCEAN
-117.24,33.18,19.0,3337.0,565.0,1646.0,554.0,5.0195,237358.0,<1H OCEAN
-118.15,34.18,46.0,2230.0,488.0,1985.0,456.0,2.2328,158405.0,<1H OCEAN
-122.16,37.46,45.0,2068.0,348.0,844.0,366.0,6.227,419864.31,NEAR BAY
-117.95,33.78,9.0,3553.0,1035.0,2017.0,986.0,2.9726,186253.0,<1H OCEAN
-119.05,34.13,12.0,57.0,22.0,69.0,15.0,5.0066,299790.16,NEAR OCEAN
-118.3,33.98,44.0,1597.0,388.0,902.0,321.0,1.9556,100174.0,<1H OCEAN
-120.98,37.69,18.0,3176.0,468.0,1296.0,471.0,5.5684,196868.0,INLAND
-118.27,34.05,52.0,1292.0,864.0,2081.0,724.0,0.9563,255604.04,<1H OCEAN
-122.41,37.8,52.0,1866.0,748.0,2957.0,710.0,1.8295,269153.05,NEAR BAY
-117.98,33.99,26.0,3343.0,455.0,1429.0,457.0,7.0778,371498.06,<1H OCEAN
-121.93,37.31,26.0,2182.0,704.0,1638.0,704.0,2.8981,207443.0,<1H OCEAN
-121.44,38.61,33.0,1591.0,466.0,1000.0,418.0,1.0467,71760.0,INLAND
-118.28,34.76,19.0,3430.0,601.0,1817.0,571.0,4.7875,143882.0,INLAND
-117.02,32.79,36.0,2211.0,384.0,868.0,329.0,4.0491,167507.0,<1H OCEAN
-117.21,34.08,5.0,5749.0,1385.0,2382.0,1088.0,3.0587,112586.0,INLAND
-118.21,34.05,45.0,2146.0,607.0,2868.0,625.0,2.121,142927.0,<1H OCEAN
-121.22,37.8,37.0,1038.0,222.0,521.0,211.0,2.125,103583.0,INLAND
-122.45,37.77,52.0,2645.0,626.0,1275.0,553.0,3.35,402962.15,NEAR BAY
-121.87,37.46,43.0,91.0,12.0,58.0,16.0,15.0001,236788.04,<1H OCEAN
-118.26,34.02,38.0,980.0,285.0,1308.0,310.0,1.5652,119815.0,<1H OCEAN
-117.23,32.73,35.0,2914.0,683.0,1562.0,638.0,2.5259,231764.0,NEAR OCEAN
-118.25,34.23,41.0,1979.0,496.0,1157.0,459.0,4.4083,267949.0,<1H OCEAN
-118.15,33.78,17.0,1584.0,435.0,904.0,406.0,2.0875,144748.01,NEAR OCEAN
-117.48,33.91,22.0,3611.0,666.0,1869.0,649.0,4.2207,154743.0,INLAND
-122.06,38.26,36.0,1248.0,221.0,672.0,222.0,3.3839,111021.0,INLAND
-117.12,32.7,36.0,1011.0,253.0,763.0,226.0,1.8187,85400.0,NEAR OCEAN
-121.87,37.35,27.0,3500.0,1036.0,3019.0,955.0,2.9222,189843.0,<1H OCEAN
-118.15,33.88,24.0,4232.0,1092.0,2688.0,1035.0,2.52,173436.0,<1H OCEAN
-122.55,38.07,5.0,1495.0,235.0,555.0,201.0,6.7232,334804.06,NEAR BAY
-118.05,34.13,23.0,3264.0,729.0,1475.0,668.0,3.735,270729.0,INLAND
-119.02,35.43,39.0,2033.0,370.0,956.0,379.0,3.1736,83296.0,INLAND
-122.42,37.73,52.0,3230.0,654.0,1765.0,611.0,3.3333,250120.0,NEAR BAY
-122.53,37.97,52.0,1560.0,451.0,700.0,419.0,2.5125,217862.0,NEAR BAY
-122.21,37.78,44.0,1729.0,414.0,1240.0,393.0,2.3125,120901.0,NEAR BAY
-117.29,34.15,42.0,1811.0,345.0,856.0,352.0,2.9667,92761.0,INLAND
-117.98,33.68,24.0,4177.0,,1704.0,606.0,6.2473,281931.01,<1H OCEAN
-122.18,38.17,7.0,4093.0,651.0,2228.0,646.0,5.2523,192665.0,NEAR BAY
-117.98,33.71,24.0,3430.0,548.0,1601.0,512.0,5.6825,266464.0,<1H OCEAN
-118.34,35.27,10.0,2939.0,605.0,1167.0,446.0,2.3917,82732.0,INLAND
-121.38,38.55,23.0,2790.0,430.0,1407.0,460.0,4.3288,135539.0,INLAND
-118.32,34.09,32.0,563.0,191.0,626.0,185.0,2.0341,210977.0,<1H OCEAN
-121.5,38.58,5.0,761.0,306.0,2031.0,295.0,0.7526,155933.0,INLAND
-118.3,34.19,52.0,1704.0,277.0,746.0,262.0,4.7986,320414.01,<1H OCEAN
-116.42,33.76,14.0,16921.0,2837.0,2524.0,1262.0,7.6281,304488.0,INLAND
-118.27,34.15,14.0,1744.0,536.0,1494.0,531.0,3.2171,217791.0,<1H OCEAN
-117.98,34.1,22.0,5661.0,1209.0,5389.0,1178.0,3.7727,168675.0,INLAND
-115.64,32.8,23.0,1228.0,235.0,569.0,235.0,3.1667,93926.02,INLAND
-119.73,36.68,32.0,755.0,205.0,681.0,207.0,1.7986,61778.0,INLAND
-118.6,34.13,20.0,14291.0,1934.0,5452.0,1875.0,9.1232,487524.8,<1H OCEAN
-118.3,34.04,50.0,1757.0,522.0,2080.0,488.0,1.7225,147400.0,<1H OCEAN
-120.68,35.25,16.0,4208.0,897.0,1634.0,806.0,2.2868,219503.0,NEAR OCEAN
-122.3,37.56,36.0,1379.0,228.0,750.0,227.0,5.5381,344537.05,NEAR OCEAN
-119.25,35.77,35.0,1618.0,378.0,1449.0,398.0,1.6786,52566.0,INLAND
-122.23,37.78,52.0,472.0,146.0,415.0,126.0,2.6429,124436.0,NEAR BAY
-122.23,37.46,33.0,2643.0,464.0,1015.0,427.0,4.2232,356906.13,NEAR OCEAN
-121.57,39.76,20.0,1384.0,257.0,557.0,232.0,2.0882,83462.0,INLAND
-118.98,35.36,15.0,1482.0,338.0,1059.0,279.0,1.2617,54564.0,INLAND
-118.32,34.08,46.0,2038.0,534.0,1250.0,525.0,2.4196,239362.0,<1H OCEAN
-119.71,34.41,31.0,1034.0,319.0,997.0,308.0,2.6538,220286.02,NEAR OCEAN
-118.43,37.4,19.0,2460.0,405.0,1225.0,425.0,4.1576,130794.0,INLAND
-117.29,34.12,47.0,1648.0,432.0,1308.0,385.0,1.2069,69938.0,INLAND
-118.59,34.22,17.0,6015.0,1464.0,3056.0,1347.0,4.0077,255257.0,<1H OCEAN
-117.38,34.12,17.0,5959.0,1208.0,4115.0,1088.0,2.4053,115882.0,INLAND
-117.94,33.86,36.0,2824.0,493.0,1394.0,507.0,4.6477,207334.0,<1H OCEAN
-118.98,36.06,33.0,2043.0,443.0,1497.0,417.0,2.343,59868.0,INLAND
-118.49,34.27,33.0,3047.0,527.0,1578.0,507.0,4.58,239953.01,<1H OCEAN
-121.63,39.82,11.0,3974.0,727.0,1610.0,634.0,2.6147,96333.0,INLAND
-117.03,32.73,38.0,3174.0,606.0,1557.0,619.0,3.5861,141508.0,NEAR OCEAN
-118.32,33.79,32.0,2381.0,467.0,1264.0,488.0,4.1477,336801.0,<1H OCEAN
-122.43,37.73,52.0,1142.0,224.0,494.0,206.0,5.0602,311966.07,NEAR BAY
-121.91,36.59,31.0,2034.0,335.0,966.0,322.0,4.6964,289126.0,NEAR OCEAN
-118.21,33.94,34.0,892.0,318.0,1443.0,341.0,2.1903,141333.0,<1H OCEAN
-117.59,33.67,29.0,1223.0,215.0,633.0,204.0,6.5143,340895.09,<1H OCEAN
-118.33,33.91,39.0,1224.0,312.0,1106.0,333.0,3.3491,181925.0,<1H OCEAN
-121.64,36.8,18.0,5915.0,1000.0,2975.0,975.0,4.5812,249438.0,<1H OCEAN
-122.48,37.75,49.0,2203.0,407.0,1052.0,405.0,4.4375,331256.01,NEAR BAY
-122.42,37.8,52.0,1777.0,486.0,932.0,427.0,3.3643,474372.63,NEAR BAY
-118.39,34.17,26.0,3345.0,818.0,1599.0,773.0,3.3516,273842.01,<1H OCEAN
-121.37,38.42,18.0,2643.0,502.0,1755.0,541.0,3.3281,113740.0,INLAND
-124.14,40.78,35.0,2426.0,423.0,982.0,432.0,3.4219,94710.0,NEAR OCEAN
-118.32,33.89,34.0,2675.0,560.0,1270.0,492.0,4.5053,216012.0,<1H OCEAN
-122.41,37.75,52.0,3065.0,622.0,1405.0,606.0,3.7813,277521.0,NEAR BAY
-117.39,33.93,26.0,3014.0,494.0,1832.0,485.0,4.8333,148237.0,INLAND
-120.23,37.86,16.0,324.0,61.0,135.0,61.0,2.4615,138968.0,INLAND
-121.91,37.29,36.0,945.0,149.0,371.0,158.0,5.6266,308420.02,<1H OCEAN
-114.65,32.79,21.0,44.0,33.0,64.0,27.0,0.8571,64909.01,INLAND
-117.78,33.97,2.0,556.0,63.0,179.0,54.0,8.4411,372457.02,<1H OCEAN
-118.45,37.37,26.0,3135.0,524.0,1385.0,523.0,4.337,143132.0,INLAND
-117.85,33.61,14.0,4340.0,741.0,1505.0,670.0,7.5674,316096.0,<1H OCEAN
-122.01,36.98,47.0,2403.0,517.0,1144.0,455.0,2.5954,237662.0,NEAR OCEAN
-118.2,33.93,40.0,1929.0,417.0,1780.0,419.0,3.4402,152512.0,<1H OCEAN
-121.91,36.62,40.0,1292.0,271.0,504.0,230.0,2.475,233506.0,<1H OCEAN
-118.18,33.87,38.0,2664.0,626.0,1627.0,604.0,3.7527,179386.0,<1H OCEAN
-122.05,37.38,24.0,2424.0,501.0,1367.0,507.0,4.072,281734.02,<1H OCEAN
-118.26,34.0,37.0,2615.0,697.0,2484.0,630.0,1.9208,110167.0,<1H OCEAN
-118.19,34.02,40.0,474.0,124.0,546.0,121.0,2.3438,138171.0,<1H OCEAN
-121.21,38.75,11.0,4552.0,639.0,2006.0,623.0,4.3962,179600.0,INLAND
-117.63,33.62,9.0,4257.0,785.0,1293.0,745.0,3.7139,194234.02,<1H OCEAN
-121.71,38.72,32.0,710.0,155.0,550.0,154.0,2.8882,113617.0,INLAND
-121.88,37.67,25.0,2244.0,301.0,937.0,324.0,6.4524,289086.0,INLAND
-118.37,34.21,36.0,1392.0,326.0,1181.0,303.0,3.1563,171275.0,<1H OCEAN
-118.25,34.01,43.0,1575.0,475.0,1980.0,469.0,1.7425,104990.0,<1H OCEAN
-117.79,35.21,4.0,2.0,2.0,6.0,2.0,2.375,237554.25,INLAND
-118.24,34.03,52.0,142.0,47.0,137.0,45.0,1.8333,164387.0,<1H OCEAN
-120.99,37.66,46.0,1750.0,347.0,754.0,356.0,2.9137,115588.0,INLAND
-122.56,37.97,52.0,1833.0,324.0,735.0,306.0,4.6944,342529.03,NEAR BAY
-122.43,37.77,52.0,2416.0,620.0,1188.0,591.0,2.3887,307160.03,NEAR BAY
-121.91,37.93,13.0,1610.0,198.0,703.0,217.0,8.7059,351333.0,INLAND
-118.43,33.99,43.0,2483.0,548.0,1212.0,493.0,4.0189,353066.12,<1H OCEAN
-122.19,39.91,39.0,2467.0,529.0,1433.0,502.0,1.8571,61728.0,INLAND
-118.28,34.0,48.0,1514.0,376.0,1353.0,344.0,2.1607,113849.0,<1H OCEAN
-118.15,34.11,52.0,1000.0,192.0,363.0,158.0,4.2981,245960.0,<1H OCEAN
-121.99,36.98,40.0,1104.0,224.0,669.0,215.0,4.3409,232219.0,NEAR OCEAN
-118.87,34.2,26.0,1924.0,245.0,775.0,244.0,7.001,360221.09,<1H OCEAN
-122.5,37.74,44.0,2527.0,518.0,1434.0,444.0,3.875,282110.01,NEAR OCEAN
-122.26,37.5,24.0,2307.0,510.0,842.0,507.0,3.6111,313699.02,NEAR OCEAN
-118.95,34.17,23.0,2630.0,404.0,1184.0,385.0,5.2955,282079.03,<1H OCEAN
-122.72,38.45,41.0,1743.0,373.0,780.0,357.0,3.1467,169120.0,<1H OCEAN
-122.86,38.42,38.0,1166.0,223.0,584.0,225.0,3.6667,197036.0,<1H OCEAN
-121.79,38.67,30.0,2602.0,401.0,981.0,405.0,4.7222,169226.0,INLAND
-119.19,34.22,26.0,3175.0,736.0,2460.0,775.0,3.125,212679.0,NEAR OCEAN
-121.7,38.65,22.0,1360.0,282.0,808.0,229.0,2.4167,108250.0,INLAND
-119.68,36.81,16.0,2668.0,454.0,1536.0,457.0,3.9792,90412.0,INLAND
-121.91,36.6,35.0,2605.0,410.0,1110.0,406.0,5.5519,335355.0,NEAR OCEAN
-117.68,33.48,15.0,1786.0,299.0,727.0,293.0,5.0527,265217.04,<1H OCEAN
-121.28,38.14,38.0,2803.0,500.0,1223.0,509.0,4.119,161190.0,INLAND
-117.24,33.36,11.0,2786.0,480.0,1250.0,450.0,4.5,232635.01,<1H OCEAN
-117.13,32.96,15.0,2267.0,292.0,1180.0,289.0,6.712,285550.01,<1H OCEAN
-122.38,41.43,45.0,2245.0,448.0,1155.0,421.0,1.6509,59865.0,INLAND
-122.04,37.99,36.0,2765.0,495.0,1478.0,441.0,4.125,161004.0,NEAR BAY
-121.81,38.84,37.0,352.0,65.0,238.0,67.0,2.8542,126255.0,INLAND
-122.31,37.56,45.0,1685.0,321.0,815.0,314.0,4.2955,314917.0,NEAR OCEAN
-118.28,33.82,30.0,3615.0,760.0,2813.0,752.0,5.3849,253628.01,<1H OCEAN
-122.64,38.25,31.0,2554.0,515.0,1507.0,533.0,3.8,213219.0,<1H OCEAN
-118.27,34.16,15.0,5036.0,1299.0,3164.0,1175.0,2.9148,245441.0,<1H OCEAN
-117.06,32.71,11.0,2397.0,523.0,1566.0,514.0,3.8687,128178.0,NEAR OCEAN
-122.06,37.38,21.0,1798.0,399.0,837.0,410.0,5.6999,334347.09,NEAR BAY
-118.11,34.01,41.0,815.0,252.0,775.0,231.0,2.2847,163881.0,<1H OCEAN
-118.23,34.09,41.0,438.0,201.0,690.0,161.0,2.0476,175347.02,<1H OCEAN
-118.2,33.94,44.0,1413.0,298.0,1200.0,307.0,3.5125,163822.0,<1H OCEAN
-118.41,33.93,22.0,2514.0,605.0,1225.0,568.0,4.1818,348425.02,<1H OCEAN
-118.2,33.94,45.0,1818.0,408.0,1705.0,373.0,4.0441,157721.0,<1H OCEAN
-122.87,38.61,23.0,2676.0,521.0,1456.0,500.0,3.7361,195973.0,<1H OCEAN
-118.04,34.04,32.0,1619.0,323.0,1492.0,342.0,3.5,157979.0,<1H OCEAN
-118.38,33.81,36.0,1018.0,148.0,329.0,169.0,10.5045,500001.0,NEAR OCEAN
-118.2,34.12,41.0,1908.0,503.0,1557.0,453.0,2.9194,178262.0,<1H OCEAN
-122.36,37.92,52.0,215.0,41.0,126.0,43.0,1.3929,118365.0,NEAR BAY
-118.44,34.18,36.0,2077.0,496.0,1206.0,528.0,2.2326,208906.0,<1H OCEAN
-117.81,33.63,17.0,4477.0,610.0,1798.0,612.0,8.1093,353895.01,<1H OCEAN
-122.22,38.08,37.0,4590.0,857.0,2920.0,832.0,3.436,143616.0,NEAR BAY
-117.08,32.63,33.0,2891.0,793.0,1607.0,754.0,2.1281,134507.0,NEAR OCEAN
-122.29,40.44,30.0,1270.0,365.0,840.0,324.0,1.3904,64902.0,INLAND
-124.16,40.78,50.0,2285.0,403.0,837.0,353.0,2.5417,90079.0,NEAR OCEAN
-118.35,34.13,39.0,1610.0,278.0,511.0,278.0,4.3333,428943.19,<1H OCEAN
-122.26,37.57,23.0,7995.0,1254.0,3484.0,1198.0,6.5948,354667.06,NEAR BAY
-117.23,33.83,2.0,1424.0,251.0,681.0,192.0,4.0833,164142.0,INLAND
-122.59,38.43,20.0,2791.0,546.0,785.0,512.0,3.4561,195642.0,<1H OCEAN
-118.38,34.04,31.0,2846.0,727.0,2120.0,672.0,2.7226,252956.0,<1H OCEAN
-117.96,33.87,35.0,1972.0,367.0,1152.0,356.0,3.7222,192675.0,<1H OCEAN
-118.19,34.02,44.0,2702.0,770.0,3260.0,721.0,2.3575,143308.0,<1H OCEAN
-122.0,38.36,34.0,2735.0,539.0,1390.0,491.0,2.7262,102792.0,INLAND
-116.99,32.71,21.0,3049.0,582.0,2355.0,585.0,3.8904,150930.0,NEAR OCEAN
-121.78,37.68,17.0,3112.0,872.0,1392.0,680.0,3.0222,162653.0,INLAND
-121.26,38.68,4.0,3080.0,827.0,1195.0,683.0,2.7477,146474.0,INLAND
-117.72,33.61,26.0,2033.0,463.0,618.0,450.0,2.5685,115574.0,<1H OCEAN
-121.38,38.69,35.0,2943.0,554.0,1460.0,510.0,2.6713,104896.0,INLAND
-120.95,39.93,26.0,2023.0,385.0,922.0,365.0,2.8125,81652.0,INLAND
-122.47,37.5,18.0,2297.0,416.0,1086.0,381.0,4.875,394197.15,NEAR OCEAN
-118.02,33.76,27.0,2905.0,587.0,1781.0,561.0,4.25,200491.0,<1H OCEAN
-122.49,37.74,52.0,2189.0,433.0,1147.0,420.0,3.4583,313794.0,NEAR OCEAN
-118.19,33.97,30.0,1790.0,556.0,1827.0,520.0,1.7562,162512.0,<1H OCEAN
-118.02,33.84,35.0,3473.0,563.0,2091.0,580.0,4.4821,202749.0,<1H OCEAN
-117.31,34.04,5.0,2785.0,577.0,1310.0,536.0,3.39,127047.0,INLAND
-118.04,34.08,35.0,1148.0,258.0,975.0,253.0,4.037,175030.0,<1H OCEAN
-119.2,34.26,25.0,2203.0,367.0,1194.0,377.0,5.4087,281443.01,NEAR OCEAN
-117.99,33.84,31.0,2982.0,547.0,1895.0,570.0,4.9115,206000.0,<1H OCEAN
-118.2,34.13,52.0,2035.0,459.0,2589.0,438.0,3.5349,195589.0,<1H OCEAN
-121.85,36.6,41.0,3138.0,717.0,1890.0,642.0,2.4864,170455.0,<1H OCEAN
-118.11,34.08,42.0,3172.0,644.0,1829.0,642.0,3.3966,216315.0,<1H OCEAN
-117.97,33.83,16.0,2035.0,564.0,1118.0,503.0,3.2546,192014.0,<1H OCEAN
-117.15,32.76,37.0,1921.0,502.0,811.0,472.0,2.75,182982.0,NEAR OCEAN
-117.81,33.66,20.0,2851.0,490.0,1192.0,463.0,5.8752,283781.01,<1H OCEAN
-116.97,32.79,32.0,1255.0,338.0,782.0,302.0,2.6635,150678.0,<1H OCEAN
-122.23,37.8,51.0,1590.0,414.0,949.0,392.0,1.9028,134270.0,NEAR BAY
-119.78,36.8,34.0,3426.0,623.0,1938.0,647.0,2.8994,75831.0,INLAND
-122.01,37.53,27.0,1890.0,303.0,889.0,314.0,5.7057,263755.0,NEAR BAY
-118.89,34.22,20.0,3878.0,665.0,1651.0,591.0,5.5402,276178.0,<1H OCEAN
-124.17,40.77,30.0,1895.0,366.0,990.0,359.0,2.2227,74686.0,NEAR OCEAN
-120.96,37.67,17.0,2434.0,511.0,1558.0,546.0,2.9219,120287.0,INLAND
-122.14,37.73,52.0,2024.0,320.0,823.0,334.0,5.0,276286.03,NEAR BAY
-121.62,39.15,36.0,2321.0,455.0,1168.0,489.0,3.0962,101610.0,INLAND
-116.54,33.87,16.0,3648.0,1035.0,1687.0,581.0,1.9167,91483.0,INLAND
-118.41,34.0,35.0,684.0,161.0,381.0,159.0,2.8393,296895.02,<1H OCEAN
-118.14,33.79,23.0,2573.0,688.0,1478.0,604.0,3.4833,229848.0,NEAR OCEAN
-117.96,33.85,35.0,1175.0,191.0,568.0,186.0,4.125,207875.0,<1H OCEAN
-118.05,33.83,24.0,4316.0,678.0,2286.0,665.0,5.7018,260762.0,<1H OCEAN
-122.14,37.9,32.0,5738.0,746.0,2099.0,732.0,10.3224,496296.96,NEAR BAY
-117.95,34.09,18.0,1179.0,324.0,1296.0,331.0,2.851,168039.0,<1H OCEAN
-117.66,35.61,5.0,5735.0,932.0,2623.0,862.0,4.8494,138281.0,INLAND
-118.22,34.14,52.0,2298.0,406.0,1203.0,387.0,5.5291,339028.01,<1H OCEAN
-118.38,34.04,45.0,767.0,130.0,254.0,118.0,6.2895,439339.47,<1H OCEAN
-118.09,33.89,42.0,991.0,,717.0,219.0,4.0926,182805.0,<1H OCEAN
-121.37,38.57,16.0,3895.0,896.0,1762.0,855.0,2.6635,133476.0,INLAND
-118.39,34.17,26.0,6429.0,1611.0,2806.0,1491.0,3.1929,263551.03,<1H OCEAN
-121.38,36.85,13.0,4115.0,782.0,2903.0,747.0,3.7316,218071.0,INLAND
-122.1,37.66,36.0,1305.0,225.0,768.0,234.0,4.275,191895.0,NEAR BAY
-122.43,37.43,17.0,11999.0,2249.0,5467.0,1989.0,4.8405,408401.16,NEAR OCEAN
-117.3,33.07,16.0,3147.0,765.0,2165.0,690.0,3.5585,234884.0,NEAR OCEAN
-122.49,37.59,35.0,2683.0,475.0,1498.0,484.0,5.1282,319642.01,NEAR OCEAN
-118.31,34.05,40.0,1667.0,365.0,1161.0,384.0,3.1406,215468.03,<1H OCEAN
-118.42,34.0,45.0,1807.0,355.0,883.0,371.0,5.0357,353254.03,<1H OCEAN
-122.02,37.59,18.0,1165.0,333.0,855.0,319.0,3.6923,191164.0,NEAR BAY
-116.39,33.72,19.0,7646.0,1618.0,2496.0,1075.0,3.5569,153284.03,INLAND
-124.15,40.78,41.0,2127.0,358.0,911.0,349.0,3.1711,135706.0,NEAR OCEAN
-119.29,34.44,34.0,4314.0,878.0,2361.0,831.0,3.2279,245567.0,NEAR OCEAN
-122.17,37.73,46.0,2163.0,470.0,925.0,435.0,3.25,197148.0,NEAR BAY
-117.44,33.93,33.0,1371.0,236.0,715.0,227.0,4.375,131759.0,INLAND
-117.99,34.06,32.0,2491.0,616.0,2660.0,595.0,2.564,148853.0,INLAND
-122.29,37.81,46.0,12.0,4.0,18.0,7.0,0.4999,214505.11,NEAR BAY
-118.42,34.0,14.0,3771.0,1180.0,2355.0,978.0,3.1603,342756.08,<1H OCEAN
-121.82,37.73,47.0,127.0,23.0,51.0,21.0,4.3472,162883.0,INLAND
-122.03,37.54,16.0,4458.0,856.0,3038.0,870.0,5.0739,239318.0,NEAR BAY
-122.7,38.45,39.0,2015.0,335.0,640.0,315.0,4.1734,245180.0,<1H OCEAN
-117.31,34.14,44.0,1487.0,273.0,972.0,281.0,3.2292,98780.0,INLAND
-117.98,34.08,17.0,3640.0,830.0,3537.0,807.0,3.4784,154960.0,INLAND
-121.99,38.27,16.0,4138.0,758.0,1762.0,723.0,3.1979,131960.0,INLAND
-118.22,33.92,32.0,1263.0,333.0,1789.0,346.0,1.9957,112361.0,<1H OCEAN
-117.92,34.06,35.0,2894.0,467.0,1420.0,479.0,5.184,223455.0,<1H OCEAN
-119.85,36.97,13.0,2872.0,477.0,1607.0,481.0,4.475,109206.0,INLAND
-118.27,34.14,10.0,1060.0,332.0,1025.0,288.0,3.0074,214800.01,<1H OCEAN
-122.66,38.27,16.0,1523.0,308.0,477.0,315.0,2.1696,173073.0,<1H OCEAN
-118.48,34.04,49.0,3780.0,741.0,1435.0,690.0,4.3158,445995.4,<1H OCEAN
-117.99,33.84,34.0,2079.0,343.0,1379.0,352.0,5.103,214238.01,<1H OCEAN
-121.25,39.17,9.0,999.0,189.0,411.0,176.0,2.125,105025.0,INLAND
-117.05,32.67,32.0,4227.0,785.0,2842.0,795.0,3.9646,142191.0,NEAR OCEAN
-121.29,37.97,52.0,2995.0,555.0,1392.0,503.0,1.7794,86817.0,INLAND
-117.08,33.82,6.0,1771.0,293.0,935.0,279.0,4.065,139614.0,INLAND
-118.29,33.99,43.0,1902.0,398.0,1153.0,363.0,1.9375,105181.0,<1H OCEAN
-121.06,39.22,52.0,1749.0,422.0,837.0,391.0,2.325,110644.0,INLAND
-118.38,33.96,44.0,2395.0,458.0,1287.0,450.0,4.6923,332275.06,<1H OCEAN
-117.18,32.78,21.0,4185.0,1018.0,3122.0,993.0,3.0481,199767.0,NEAR OCEAN
-118.14,34.01,46.0,1746.0,447.0,1296.0,392.0,2.3929,174454.0,<1H OCEAN
-122.34,37.59,44.0,1395.0,269.0,736.0,288.0,5.6206,357384.1,NEAR OCEAN
-121.8,37.69,17.0,3956.0,639.0,2222.0,662.0,5.4324,208026.0,INLAND
-122.58,38.08,27.0,10839.0,1637.0,4406.0,1623.0,5.615,290519.0,NEAR BAY
-122.22,38.1,38.0,931.0,181.0,566.0,207.0,3.0221,134638.0,NEAR BAY
-118.04,34.1,39.0,2302.0,412.0,1590.0,406.0,4.8017,266566.0,INLAND
-118.21,33.83,38.0,793.0,193.0,601.0,187.0,2.8837,175421.01,NEAR OCEAN
-118.27,34.24,30.0,2180.0,369.0,1050.0,390.0,6.3688,356250.07,<1H OCEAN
-119.12,36.05,27.0,1575.0,321.0,1063.0,317.0,2.1477,62917.0,INLAND
-118.11,33.75,24.0,1608.0,314.0,592.0,314.0,5.0926,379989.22,NEAR OCEAN
-117.94,33.67,26.0,2552.0,314.0,925.0,323.0,8.1839,360588.08,<1H OCEAN
-118.54,34.28,18.0,5481.0,780.0,2477.0,764.0,6.7248,311301.04,<1H OCEAN
-122.04,37.35,28.0,3250.0,485.0,1328.0,473.0,7.4729,424357.21,<1H OCEAN
-121.99,37.36,32.0,1754.0,324.0,917.0,330.0,4.6761,250384.0,<1H OCEAN
-117.39,34.04,27.0,2919.0,549.0,1841.0,564.0,2.8682,106964.0,INLAND
-122.23,37.79,43.0,5963.0,1344.0,4367.0,1231.0,2.1917,182155.0,NEAR BAY
-121.54,38.58,30.0,4648.0,1252.0,2524.0,1089.0,1.3177,94393.0,INLAND
-118.29,34.02,21.0,1641.0,491.0,1526.0,453.0,2.087,130465.0,<1H OCEAN
-117.87,33.83,27.0,2287.0,,1140.0,351.0,5.6163,275064.01,<1H OCEAN
-118.17,34.03,31.0,1014.0,252.0,1064.0,247.0,2.4167,145466.0,<1H OCEAN
